run	success	duration	cost	KI__RTG_E50	KI__RTG_base	KI__RTG_gamma	KI__RTG_max_inhibition	KI__RTG_m_fpg	message	x	x0
25	True	49.68636751174927	245.78377045971905	2.0153304873345837e-06	8.003037810881526	1.003818702746389	0.565190394228694	1.0205475138448756	`xtol` termination condition is satisfied.	"[2.01533049e-06 8.00303781e+00 1.00381870e+00 5.65190394e-01
 1.02054751e+00]"	[0.08324033 8.03060798 1.36710376 0.29976292 0.76562043]
99	True	38.66730332374573	246.50027720499756	1.9466668977816327e-06	10.379908874446132	1.063541872363864	0.6866071661712276	1.3237542167578076	`xtol` termination condition is satisfied.	"[1.94666690e-06 1.03799089e+01 1.06354187e+00 6.86607166e-01
 1.32375422e+00]"	"[2.53489912e-05 8.11010994e+00 4.28335002e+00 4.19840265e-01
 6.51006174e-01]"
41	True	58.916627168655396	249.1504837551833	1.0000068937896942e-06	8.00604816704363	4.996915558768243	0.4886895088034025	0.813343540472749	`xtol` termination condition is satisfied.	"[1.00000689e-06 8.00604817e+00 4.99691556e+00 4.88689509e-01
 8.13343540e-01]"	[ 0.02967603 12.72233611  3.20898955  0.41606697  0.58595304]
84	True	65.10552763938904	249.15717131760857	1.0001842659073457e-06	8.000176171484476	4.988320680623064	0.4883118605664816	0.8125330666601307	`xtol` termination condition is satisfied.	"[1.00018427e-06 8.00017617e+00 4.98832068e+00 4.88311861e-01
 8.12533067e-01]"	[ 0.06933962 11.7519971   3.54443341  0.2800118   0.45252689]
47	True	57.19131898880005	249.1674334903285	1.000019718282548e-06	8.002342533954002	4.977231760298684	0.48845560394399085	0.8127631818072406	`xtol` termination condition is satisfied.	"[1.00001972e-06 8.00234253e+00 4.97723176e+00 4.88455604e-01
 8.12763182e-01]"	"[3.56902059e-03 1.12502480e+01 1.45896871e+00 2.19697986e-01
 2.46961764e-01]"
44	True	56.918586015701294	249.17666618004543	1.0007915579433764e-06	8.036023888763587	4.999751447742772	0.49055438552478	0.8160864548210626	`xtol` termination condition is satisfied.	"[1.00079156e-06 8.03602389e+00 4.99975145e+00 4.90554386e-01
 8.16086455e-01]"	"[7.37592569e-04 1.32403796e+01 3.63567346e+00 3.20216029e-01
 1.17971781e+00]"
73	True	46.622217416763306	249.1774223826792	1.0000707661444488e-06	8.006777758047711	4.970334564299406	0.4887452341244164	0.8131318851478411	`xtol` termination condition is satisfied.	"[1.00007077e-06 8.00677776e+00 4.97033456e+00 4.88745234e-01
 8.13131885e-01]"	"[1.17619838e-05 1.02321818e+01 1.74971918e+00 2.60917248e-01
 1.42713361e+00]"
37	True	30.74621605873108	249.21773781815065	1.001125452354029e-06	8.083254295637802	4.995180242965481	0.49363717751834457	0.8318343827412282	`xtol` termination condition is satisfied.	"[1.00112545e-06 8.08325430e+00 4.99518024e+00 4.93637178e-01
 8.31834383e-01]"	"[1.32634921e-06 8.33054303e+00 4.56614015e+00 2.95454317e-01
 2.24525616e+00]"
92	True	43.025527477264404	249.24322469029204	1.0006089126586752e-06	8.100715753360321	4.974727029790345	0.4947073859946049	0.8227942379209301	`xtol` termination condition is satisfied.	"[1.00060891e-06 8.10071575e+00 4.97472703e+00 4.94707386e-01
 8.22794238e-01]"	"[1.16581080e-06 1.19695097e+01 1.61391871e+00 2.10029414e-01
 1.90289891e+00]"
53	True	61.67142295837402	249.3596278938574	1.000378213625877e-06	8.313581706628508	4.998004976099865	0.5075523747516996	0.8449544878981594	`xtol` termination condition is satisfied.	"[1.00037821e-06 8.31358171e+00 4.99800498e+00 5.07552375e-01
 8.44954488e-01]"	"[5.35342326e-03 1.22312279e+01 3.29913798e+00 3.75003256e-01
 5.63114153e-01]"
21	True	42.36045598983765	249.4912082005685	1.0035430659697715e-06	8.448752669700974	4.9987291645697525	0.5151927565620664	0.8572440891742319	`xtol` termination condition is satisfied.	"[1.00354307e-06 8.44875267e+00 4.99872916e+00 5.15192757e-01
 8.57244089e-01]"	"[2.05099063e-06 1.22789596e+01 4.26257912e+00 2.48099801e-01
 5.05780001e-01]"
40	True	43.138019323349	249.4945355805811	1.0005128310590018e-06	8.515032033416603	4.999917901330414	0.5190275254573907	0.8654249209861234	`xtol` termination condition is satisfied.	"[1.00051283e-06 8.51503203e+00 4.99991790e+00 5.19027525e-01
 8.65424921e-01]"	"[1.44949999e-06 8.63106134e+00 4.96190913e+00 3.43020384e-01
 2.48217275e+00]"
51	True	39.16517782211304	249.5559925072871	1.0056523462248115e-06	8.504675585065037	4.999909534201111	0.518436190961642	0.8610968222372841	`xtol` termination condition is satisfied.	"[1.00565235e-06 8.50467559e+00 4.99990953e+00 5.18436191e-01
 8.61096822e-01]"	"[1.41169653e-06 1.11874024e+01 1.77480895e+00 4.31895471e-01
 2.00399585e-01]"
0	True	40.46329188346863	249.7901813076748	1.0069987499031866e-06	8.812976058516789	4.995582064990809	0.535104703469603	0.8896946619701608	`xtol` termination condition is satisfied.	"[1.00699875e-06 8.81297606e+00 4.99558206e+00 5.35104703e-01
 8.89694662e-01]"	"[1.35139614e-06 1.03326500e+01 4.83080684e+00 3.14729536e-01
 1.33673747e+00]"
18	True	35.09652590751648	249.99027593874604	1.000123981190792e-06	9.108178211430928	4.916530840511499	0.5501104879341375	0.9343048596359432	`xtol` termination condition is satisfied.	"[1.00012398e-06 9.10817821e+00 4.91653084e+00 5.50110488e-01
 9.34304860e-01]"	"[1.52674087e-05 1.24045468e+01 4.81280435e+00 2.15777041e-01
 2.63555634e-01]"
79	True	30.47537899017334	250.57517584487985	1.000404491810831e-06	10.420585918123622	4.997950231275022	0.6055544749816147	1.0510055602680448	`xtol` termination condition is satisfied.	"[1.00040449e-06 1.04205859e+01 4.99795023e+00 6.05554475e-01
 1.05100556e+00]"	"[1.11231702e-06 9.70388208e+00 4.07017198e+00 9.73105298e-01
 3.40347416e-01]"
88	True	59.682045221328735	250.68934636475814	1.0034690959220528e-06	10.644358523939493	4.99783362437646	0.6137674698288323	1.0749343014827184	`xtol` termination condition is satisfied.	"[1.00346910e-06 1.06443585e+01 4.99783362e+00 6.13767470e-01
 1.07493430e+00]"	"[9.55478676e-06 1.03050765e+01 2.78197237e+00 3.57484482e-01
 8.28452016e-01]"
48	True	38.62724304199219	252.079721076237	1.132919892646998e-06	8.000022444757402	1.0370756128862344	0.5360330592672433	1.0529400995060538	`xtol` termination condition is satisfied.	"[1.13291989e-06 8.00002244e+00 1.03707561e+00 5.36033059e-01
 1.05294010e+00]"	[ 0.07410646 10.09551529  1.92894266  0.45001882  0.35001664]
81	True	26.944654941558838	260.7197328931352	1.036559236675955e-06	8.723644289290144	1.218906235600139	0.5646210618558499	1.470491805483728	`xtol` termination condition is satisfied.	"[1.03655924e-06 8.72364429e+00 1.21890624e+00 5.64621062e-01
 1.47049181e+00]"	"[1.42970566e-03 1.22001841e+01 2.04335012e+00 4.25513049e-01
 2.10393344e-01]"
50	True	32.60143494606018	261.3136219331759	1.0877139411445371e-06	8.004597993510798	1.2856710850084663	0.5204495991160761	1.4603281536641075	`xtol` termination condition is satisfied.	"[1.08771394e-06 8.00459799e+00 1.28567109e+00 5.20449599e-01
 1.46032815e+00]"	[0.0182982  8.23144632 1.51129534 0.55119032 2.29045677]
26	True	37.56442189216614	265.7967027520937	1.2612784190334752e-06	8.524315394026713	1.7545700122859635	0.5362741788285996	1.1419521249921292	`xtol` termination condition is satisfied.	"[1.26127842e-06 8.52431539e+00 1.75457001e+00 5.36274179e-01
 1.14195212e+00]"	"[5.58290577e-06 1.34151739e+01 2.47496438e+00 3.39292722e-01
 1.89113691e+00]"
89	True	29.931094884872437	266.1628236524616	1.3246914698471205e-06	8.465746480419917	1.5257617229711355	0.5387764223072524	1.0655287682304972	`xtol` termination condition is satisfied.	"[1.32469147e-06 8.46574648e+00 1.52576172e+00 5.38776422e-01
 1.06552877e+00]"	"[4.23268134e-05 8.36062516e+00 4.77123967e+00 2.21244604e-01
 3.25457744e-01]"
52	True	18.840600967407227	738.2011324285038	0.06023476480338685	8.000000000000002	4.965076447345183	0.5027739610802724	0.2652399347903962	`gtol` termination condition is satisfied.	[0.06023476 8.         4.96507645 0.50277396 0.26523993]	[0.06023476 8.4755155  4.96507645 0.50277396 0.26523993]
