run	success	duration	cost	KI__RTG_E50	KI__RTG_base	KI__RTG_delta	KI__RTG_max_inhibition	KI__RTG_m_fpg	message	x	x0
76	True	302.0819776058197	258.0117894887301	6.950943780893337e-06	9.531449691181423	7.971684018816813	0.2016159310438861	0.6450785725489508	`xtol` termination condition is satisfied.	"[6.95094378e-06 9.53144969e+00 7.97168402e+00 2.01615931e-01
 6.45078573e-01]"	"[3.68565543e-05 1.15707895e+01 9.13962213e+00 3.44700836e-01
 6.50519989e-01]"
2	True	45.231388092041016	259.23401691475453	1.4135073655918361e-05	8.055058744468008	7.394350934148742	0.33022024013956053	1.1284862869479413	`xtol` termination condition is satisfied.	"[1.41350737e-05 8.05505874e+00 7.39435093e+00 3.30220240e-01
 1.12848629e+00]"	"[1.14033492e-04 1.23498562e+01 1.03883559e+01 3.30220240e-01
 2.43891049e+00]"
72	True	50.30823230743408	260.8938834362322	1.5676187819752634e-05	8.078858877528177	7.512529147048017	0.27613744978574434	0.3589058321884178	`xtol` termination condition is satisfied.	"[1.56761878e-05 8.07885888e+00 7.51252915e+00 2.76137450e-01
 3.58905832e-01]"	[0.07619109 9.32718593 7.47489914 0.27613745 0.39148032]
83	True	80.1489040851593	262.5069138435821	1.1275029030413806e-05	8.615072352911875	7.693471610936	0.9919851023898786	0.9251913525780736	`xtol` termination condition is satisfied.	"[1.12750290e-05 8.61507235e+00 7.69347161e+00 9.91985102e-01
 9.25191353e-01]"	"[9.76715831e-03 1.29714188e+01 8.92092997e+00 6.79179402e-01
 1.55838705e+00]"
41	True	61.620306968688965	263.47998421141676	1.3960199625769933e-05	8.153706541962165	7.535595028913524	0.41606696638419804	1.1629907823322392	`xtol` termination condition is satisfied.	"[1.39601996e-05 8.15370654e+00 7.53559503e+00 4.16066966e-01
 1.16299078e+00]"	[ 0.02967603 12.72233611  9.71188543  0.41606697  0.58595304]
45	True	31.275606632232666	266.8321909442792	1.702157486562608e-05	8.071730330582877	7.851406379631758	0.5799957714916124	1.0138656177176277	`xtol` termination condition is satisfied.	"[1.70215749e-05 8.07173033e+00 7.85140638e+00 5.79995771e-01
 1.01386562e+00]"	"[1.30615896e-04 1.09412584e+01 9.37930824e+00 5.79995771e-01
 9.64030056e-01]"
59	True	38.33193778991699	269.1394014278407	1.8269367767849917e-05	8.065195177764702	7.794665823541677	0.9078730369716586	0.3051883486546615	`xtol` termination condition is satisfied.	"[1.82693678e-05 8.06519518e+00 7.79466582e+00 9.07873037e-01
 3.05188349e-01]"	"[5.71885979e-05 1.00106702e+01 8.98056576e+00 9.07873037e-01
 2.01216756e+00]"
87	True	40.95252275466919	270.06656635677916	1.5843635867851365e-05	8.230762312376589	7.929813872070976	0.2016159310438861	1.0414154336565666	`xtol` termination condition is satisfied.	"[1.58436359e-05 8.23076231e+00 7.92981387e+00 2.01615931e-01
 1.04141543e+00]"	[0.02743888 9.28519703 7.69944546 0.26743119 2.71586422]
80	True	67.45458674430847	270.1207219805301	1.7426402363826128e-05	8.266251289781763	8.106527436480457	0.24081166991447792	0.6129887964195989	`xtol` termination condition is satisfied.	"[1.74264024e-05 8.26625129e+00 8.10652744e+00 2.40811670e-01
 6.12988796e-01]"	"[4.86026390e-04 8.61932909e+00 1.03817284e+01 9.15706492e-01
 1.98256321e+00]"
33	True	69.35159945487976	273.3082207000103	1.707266535740794e-05	8.222782238535	8.095874374241552	0.9919851023898786	1.026598760649089	`xtol` termination condition is satisfied.	"[1.70726654e-05 8.22278224e+00 8.09587437e+00 9.91985102e-01
 1.02659876e+00]"	"[6.24233537e-03 1.04580260e+01 7.39655879e+00 4.70927545e-01
 1.21239523e+00]"
89	True	37.79035496711731	273.6228361013632	1.7497225994213776e-05	8.145310192860554	8.047278376818927	0.2212446039962705	1.139377955573555	`xtol` termination condition is satisfied.	"[1.74972260e-05 8.14531019e+00 8.04727838e+00 2.21244604e-01
 1.13937796e+00]"	"[4.23268134e-05 8.36062516e+00 1.08562757e+01 2.21244604e-01
 3.25457744e-01]"
55	True	54.15926456451416	274.7187639720561	1.643926205399342e-05	8.246315679173346	7.8099468970462835	0.2190823988695716	0.22179348487277603	`xtol` termination condition is satisfied.	"[1.64392621e-05 8.24631568e+00 7.80994690e+00 2.19082399e-01
 2.21793485e-01]"	"[9.00257989e-04 9.82669098e+00 7.33825608e+00 2.19082399e-01
 1.29437994e+00]"
98	True	72.83863425254822	274.8952166632045	1.8026542085909083e-05	8.156371277030942	8.142741605271526	0.2016159310438861	1.101303613571291	`xtol` termination condition is satisfied.	"[1.80265421e-05 8.15637128e+00 8.14274161e+00 2.01615931e-01
 1.10130361e+00]"	"[7.46680327e-03 8.69999387e+00 1.04609441e+01 4.56062897e-01
 4.26025162e-01]"
67	True	53.872194051742554	275.64112546766995	1.7645121658874182e-05	8.183494146215006	8.12895779018759	0.5530189146103343	1.1457319476239969	`xtol` termination condition is satisfied.	"[1.76451217e-05 8.18349415e+00 8.12895779e+00 5.53018915e-01
 1.14573195e+00]"	"[1.68820059e-03 9.66069661e+00 1.01910454e+01 5.53018915e-01
 1.73094988e+00]"
61	True	59.379706382751465	277.2425140752898	1.840046661292699e-05	8.197284083588967	8.203765567993766	0.8808834099533394	1.1486179543428132	`xtol` termination condition is satisfied.	"[1.84004666e-05 8.19728408e+00 8.20376557e+00 8.80883410e-01
 1.14861795e+00]"	"[1.53080309e-04 8.16296217e+00 1.05455342e+01 8.80883410e-01
 2.54869996e+00]"
71	True	52.40546703338623	278.5641709673237	1.2269874430205298e-05	8.751076516230373	7.904994870014015	0.8354771376335252	0.21846779308363118	`xtol` termination condition is satisfied.	"[1.22698744e-05 8.75107652e+00 7.90499487e+00 8.35477138e-01
 2.18467793e-01]"	"[4.49259802e-03 1.20765469e+01 9.24238520e+00 8.35477138e-01
 2.05285621e-01]"
43	True	51.64137411117554	278.62642766615863	1.9616712439052624e-05	8.140380211365665	8.33186040588766	0.6605402160013525	1.1000289680038797	`xtol` termination condition is satisfied.	"[1.96167124e-05 8.14038021e+00 8.33186041e+00 6.60540216e-01
 1.10002897e+00]"	"[2.01652159e-03 9.86589969e+00 7.06382053e+00 6.60540216e-01
 1.57677629e+00]"
54	True	75.33394265174866	279.90948346671695	1.5901383414140673e-05	8.402419421925437	8.207942492917422	0.3125662573205735	1.184416737148014	`xtol` termination condition is satisfied.	"[1.59013834e-05 8.40241942e+00 8.20794249e+00 3.12566257e-01
 1.18441674e+00]"	"[2.84359029e-04 1.28723975e+01 1.00804536e+01 3.12566257e-01
 1.71758057e+00]"
77	True	71.41576623916626	280.5551507789773	1.6954110995070063e-05	8.297240584078223	8.206261445574981	0.5811316136386802	1.2508507208934279	`xtol` termination condition is satisfied.	"[1.69541110e-05 8.29724058e+00 8.20626145e+00 5.81131614e-01
 1.25085072e+00]"	"[8.15036405e-04 1.36160024e+01 9.97283943e+00 5.81131614e-01
 1.30859377e+00]"
91	True	67.04168105125427	285.65732963083576	1.3624554794341602e-05	8.794731540276178	8.412415792458987	0.3001875518416351	1.131997489156313	`xtol` termination condition is satisfied.	"[1.36245548e-05 8.79473154e+00 8.41241579e+00 3.00187552e-01
 1.13199749e+00]"	"[2.59547873e-04 9.77240991e+00 8.22006339e+00 3.00187552e-01
 8.85622426e-01]"
92	True	28.577860593795776	311.66113659978373	1.2613505606594388e-06	11.625088748145002	8.312996897139323	0.2100294140669201	1.9028989063808779	`xtol` termination condition is satisfied.	"[1.26135056e-06 1.16250887e+01 8.31299690e+00 2.10029414e-01
 1.90289891e+00]"	"[1.16581080e-06 1.19695097e+01 8.00715632e+00 2.10029414e-01
 1.90289891e+00]"
37	True	26.79388451576233	313.67968866016173	3.0564060621288962e-06	11.091906183699013	8.586997552698874	0.2954543171530442	2.2300379024044594	`xtol` termination condition is satisfied.	"[3.05640606e-06 1.10919062e+01 8.58699755e+00 2.95454317e-01
 2.23003790e+00]"	"[1.32634921e-06 8.33054303e+00 1.07231403e+01 2.95454317e-01
 2.24525616e+00]"
86	True	53.12862849235535	333.29252709133254	1.2364938130993404e-05	8.76804693283265	8.113946822610453	0.8180545791191562	2.9596530175457136	`xtol` termination condition is satisfied.	"[1.23649381e-05 8.76804693e+00 8.11394682e+00 8.18054579e-01
 2.95965302e+00]"	"[1.44879432e-04 9.83266323e+00 7.41189316e+00 8.18054579e-01
 7.40419566e-01]"
